-0.6233237974050967;-0.6095428845156943;-0.6706133278022882;-0.6470680846842755;-0.5347693300944223;-0.5809920042883387;-0.5768730547796792;-0.5860291180864512;-0.581770377022312
-0.6256767396927989;-0.6158683943016371;-0.6821533744956219;-0.6465626354325248;-0.5427883378490324;-0.5829904817160777;-0.582510073675033;-0.5936973433771445;-0.5878235508051277
-0.6277440690115073;-0.621928799767341;-0.6931858866103376;-0.6463837482290022;-0.5512611089298103;-0.5852748301966051;-0.5880149761632112;-0.6012346248640307;-0.5937642694593099
-0.6295334130318503;-0.6277263537963452;-0.7037229545586079;-0.6464905617420145;-0.5600864544797366;-0.5877959211736737;-0.5933768417875891;-0.6086259222618325;-0.5995782446351907
-0.6310522801526262;-0.6332635039870369;-0.7137765372238999;-0.6468451323711149;-0.5691728683446495;-0.590508589215941;-0.598585879768113;-0.6158577040635947;-0.6052525734492982
-0.6323080587393843;-0.638542877665074;-0.7233584556647124;-0.647412265085237;-0.5784377945409078;-0.5933713792423481;-0.6036333591695131;-0.622917852239129;-0.6107756533522324
-0.6333080165300924;-0.6435672676395324;-0.7324803874095921;-0.648159353079867;-0.5878069442685792;-0.5963463081282891;-0.6085115426751704;-0.6297955720187014;-0.6161371014147483
-0.6340593001983792;-0.6483396186714405;-0.7411538613106416;-0.6490562258215626;-0.5972136593304149;-0.5993986399273146;-0.6132136237966226;-0.6364813065134187;-0.6213276778222812
-0.6345689350652368;-0.6528630146241936;-0.7493902529242376;-0.6500750050688364;-0.6065983190076265;-0.6024966739822588;-0.6177336673570226;-0.6429666559354281;-0.6263392133773662
-0.6348438249505346;-0.6571406662671648;-0.757200780389176;-0.6511899684773104;-0.6159077876228234;-0.6056115452365807;-0.6220665530933132;-0.6492443011920197;-0.6311645408188711
-0.6221803698032793;-0.6906003411458501;-0.8215655385193132;-0.665138699425512;-0.7092814585835292;-0.636926342500955;-0.6584992734458543;-0.7069000697945236;-0.6730447631906848
-0.5868721967847708;-0.6957167486081164;-0.8430791785860867;-0.6672922965126795;-0.7529869301702563;-0.645148321108509;-0.6665699856209772;-0.7317157816928463;-0.6847937117623211
-0.5369920666650585;-0.6792649799118995;-0.8353371153325684;-0.6517618303873745;-0.7506404591564633;-0.627818609523155;-0.6508270451649372;-0.7286399271912312;-0.6706823263918475
-0.4786057555661376;-0.6474177760645934;-0.8086447504966325;-0.6206787911374798;-0.7170817556204381;-0.5906925065923168;-0.6176703770782788;-0.705044583713275;-0.6374595182144827
-0.4161298145166392;-0.6053485424473695;-0.7705396652849585;-0.5786325817063229;-0.6663738541618849;-0.541047386208064;-0.5732116057069603;-0.6679915512443593;-0.5917403103940106
-0.35267588486145796;-0.5571554313137881;-0.7263595553822837;-0.5302363763865459;-0.6087014906411965;-0.4851495765017555;-0.5224668702998159;-0.6232359971083228;-0.5390032637189015
-0.29035356751685537;-0.5059433331052925;-0.6797621345721541;-0.4792360661883359;-0.550454995821847;-0.4275928975807841;-0.4691967185840942;-0.575048297643042;-0.4833677026149883
-0.23052263282980157;-0.4539711089644429;-0.6331616505835029;-0.42833189807190264;-0.49517959626834473;-0.3713946348962436;-0.41602806700277783;-0.5263782255932976;-0.4277115744468172
-0.17399522905064924;-0.402813896006994;-0.5880763725897622;-0.3792923258915759;-0.4445438869151521;-0.31833269090719885;-0.3646722682488486;-0.4791267995860484;-0.37390732455458764
-0.16944918348956417;-0.3986235013296513;-0.5844190789029278;-0.3753267602841772;-0.4405561132735507;-0.3140854355392406;-0.3605105012101437;-0.4752929545279545;-0.36954661008848566
-0.16492930779615422;-0.39444670376804636;-0.5807790784472755;-0.3713820764735023;-0.4366046993469539;-0.30986681466298904;-0.35636910969355595;-0.47147753242825585;-0.3652072575892027
-0.16043573443024384;-0.3902839462103711;-0.577156706840686;-0.36745866064708865;-0.4326896774701685;-0.3056771012343531;-0.3522484823848959;-0.46768095913904784;-0.3608896906736523
-0.15596858386197088;-0.38613565339494427;-0.5735522806605076;-0.3635568755239289;-0.4288110544225374;-0.3015165428396869;-0.3481489859369189;-0.46390363629944176;-0.35659430886296795
-0.15152796495788223;-0.38200223237044195;-0.5699660980714145;-0.35967706109294406;-0.4249688128483915;-0.2973853626784724;-0.3440709656478269;-0.46014594211875925;-0.352321488332056
-0.14711397535743487;-0.377884072947952;-0.5663984394363961;-0.35581953533756705;-0.4211629126195995;-0.29328376051956484;-0.34001474612555516;-0.4564082321418095;-0.34807158264330207
-0.14272670184009018;-0.37378154814484343;-0.5628495679112624;-0.35198459494625434;-0.4173932921420074;-0.289211913631259;-0.33598063193786354;-0.4526908399964049;-0.3438449234644545
-0.13836622068318638;-0.36969501462050935;-0.5593197300230055;-0.3481725160087703;-0.41365986960751044;-0.28516997768546615;-0.33196890824830483;-0.4489940781232389;-0.3396418212707806
-0.13403259801078393;-0.3656248131040205;-0.5558091562323946;-0.3443835546981542;-0.40996254419351885;-0.28115808763634;-0.32797984143815206;-0.4453182384882717;-0.33546256603154445
-0.12972589013364866;-0.36157126881373935;-0.5523180614811349;-0.3406179479382727;-0.4063011972115058;-0.27717635857368395;-0.32401367971435135;-0.4416635932778261;-0.33130742788093226
-0.12544614388057385;-0.35753469186895037;-0.5488466457239487;-0.3368759140569315;-0.4026756932063358;-0.273224886551505;-0.3200706537036444;-0.4380303955765448;-0.3271766577735211
-0.12119339692119091;-0.3535153776935651;-0.5453950944459174;-0.333157653424514;-0.39908588100801756;-0.26930374939210955;-0.3161509770329345;-0.4344188800284283;-0.32307048812443284
-0.07226889823005145;-0.3067192461731749;-0.505575761791814;-0.29044387392778104;-0.3587196741724681;-0.22462288651949924;-0.27099303045644696;-0.39283482530734215;-0.2757771924059056
-0.027192490073623787;-0.26277692561094;-0.4687900230673363;-0.25131320753777553;-0.32305295079077334;-0.184247561399548;-0.2293914437386948;-0.354590991391857;-0.2322374476772997
0.014180866371906298;-0.22183261952900413;-0.4350261951402219;-0.2157040554914822;-0.2915732197523424;-0.1479335527003267;-0.19132161262934222;-0.31967262589175816;-0.19242522321674782
0.05206532150260257;-0.18388852259946908;-0.4041610967002407;-0.18342406534685685;-0.26374974329670176;-0.11533764122541723;-0.1566265429126017;-0.2879275782847164;-0.15617183311657623
0.08671143790313574;-0.14885358949876437;-0.3760090808155587;-0.1542135597744585;-0.23908436249635323;-0.08608176947079271;-0.12507606399362636;-0.2591299359197259;-0.12323047368116291
0.11838386634758047;-0.11657917093085679;-0.35035468528545466;-0.12778679902618317;-0.21713293304087844;-0.059790806190289425;-0.09640650218228064;-0.23302164410792447;-0.0933191947876324
0.14734659239650139;-0.08688445227273478;-0.32697372074472053;-0.10385746941115359;-0.19751081743461674;-0.036113004483212974;-0.07034621142186759;-0.20933858467198396;-0.06614834840321837
0.17385361495180662;-0.059574154716196315;-0.30564634201686536;-0.08215338683952433;-0.17989039163830767;-0.01472957398677388;-0.04663118176639358;-0.18782602070125454;-0.041437213660043826
0.19814345251511067;-0.034450482931818405;-0.2861646650851297;-0.0624240923712287;-0.16399507172349304;0.004642288910630121;-0.025013885553348603;-0.1682469799687385;-0.018923296125525457
0.22043629155468647;-0.011320874942221337;-0.2683367521483129;-0.04444394002578167;-0.14959228318960283;0.022250078164156584;-0.005267651226688264;-0.15038609702691463;0.0016331803221860675
0.24093291323089927;0.00999725296316556;-0.2519882412460157;-0.028012455104253098;-0.13648658530380775;0.03830857493252715;0.012811820050392608;-0.13405064460006622;0.020447824899237466
0.25981477823830157;0.02967386876119571;-0.23696250068947755;-0.012953142744465573;-0.12451348653786831;0.05300327778834513;0.029406683421214108;-0.11906991335530304;0.03771246942173789
0.2772448311907836;0.04786513067457854;-0.22311990516423474;0.0008884943470228723;-0.11353412672254337;0.06649403524629527;0.044678178341867714;-0.10529369662995736;0.05359659286729768
0.2933687197623105;0.06471315314716941;-0.21033663049350193;0.013647257470173146;-0.10343082188152875;0.07891853688414807;0.058768367035458624;-0.0925903598200617;0.06824926029934253
0.3083162210931516;0.08034638642966407;-0.19850322495964523;0.02544059261453202;-0.09410338791795003;0.09039549507823885;0.07180207356974222;-0.08084478776254178;0.0818012494303304
0.3222027378402945;0.09488036580736559;-0.1875231196353846;0.03637081416820398;-0.08546613230041977;0.10102745298553373;0.08388883493461807;-0.06995638067491727;0.0943671685691263
0.33513077575312056;0.10841866193362759;-0.1773111756749588;0.046527133869691095;-0.07744540200566785;0.11090321252871282;0.09512475595806724;-0.05983719021893941;0.10604745553556305
0.3471913492072203;0.12105391852903624;-0.16779232368868735;0.05598746497495233;-0.06997758666516163;0.12009990633653478;0.10559421205071118;-0.050410237809580316;0.11693020219747408
0.3584652848278389;0.13286890296406528;-0.1589003224957799;0.06481999945037553;-0.06300749051225252;0.12868475116482858;0.11537137659915198;-0.04160802742780634;0.1270927835373703
